model_pair,draft_model,benchmark,run,item_id,correct,construct,analysis_source
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_239,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_240,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_241,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_242,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_243,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_244,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_245,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_246,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_247,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_248,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_249,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_250,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_251,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_252,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_253,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_254,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_255,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_256,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_257,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_258,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_259,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_260,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_261,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_262,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_263,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_264,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_265,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_266,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_267,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_268,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_269,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_270,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_271,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_272,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_273,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_274,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_275,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_276,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_277,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_278,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_279,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_280,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_281,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_282,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_283,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_284,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_285,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_286,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_287,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_288,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_289,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_290,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_291,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_292,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_293,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_294,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_295,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_296,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_297,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_298,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_299,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_300,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_301,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_302,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_303,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_304,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_305,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_306,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_307,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_308,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_309,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_310,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_311,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_312,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_313,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_314,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_315,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_316,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_317,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_318,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_319,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_320,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_321,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_322,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_323,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_324,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_325,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_326,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_327,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_328,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_329,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_330,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_331,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_332,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_333,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_334,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_335,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_336,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_337,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_338,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_339,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_340,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_341,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_342,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_343,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_344,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_345,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_346,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_347,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_348,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_349,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_350,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_351,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_352,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_353,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_354,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_355,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_356,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_357,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_358,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_359,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_360,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_361,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_362,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_363,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_364,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_365,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_366,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_367,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_368,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_369,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_370,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_371,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_372,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_373,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_374,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_375,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_376,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_377,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_378,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_379,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_380,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_381,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_382,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_383,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_384,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_385,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_386,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_387,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_388,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_389,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_390,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_391,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_392,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_393,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_394,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_395,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_396,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_397,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_398,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_399,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_400,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_401,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_402,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_403,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_404,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_405,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_406,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_407,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_408,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_409,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_410,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_411,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_412,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_413,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_414,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_415,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_416,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_417,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_418,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_419,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_420,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_421,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_422,0,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_423,1,commonsense_reasoning,observed_full
Qwen2.5-0.5B→Qwen2.5-7B,Qwen/Qwen2.5-0.5B,hellaswag,0,hellaswag_424,0,commonsense_reasoning,observed_full
