model_pair,benchmark,condition,cond_type,item_id,source_item_id,baseline_correct,condition_correct,score_flip,token_changed,token_change_no_score_flip,accept_rate,temperature,construct
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_109,hellaswag_109,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_110,hellaswag_110,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_111,hellaswag_111,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_112,hellaswag_112,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_113,hellaswag_113,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_114,hellaswag_114,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_115,hellaswag_115,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_116,hellaswag_116,0,0,0,0,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_117,hellaswag_117,1,1,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_118,hellaswag_118,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_119,hellaswag_119,1,0,1,1,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_120,hellaswag_120,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_121,hellaswag_121,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_122,hellaswag_122,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_123,hellaswag_123,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_124,hellaswag_124,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_125,hellaswag_125,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_126,hellaswag_126,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_127,hellaswag_127,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_128,hellaswag_128,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_129,hellaswag_129,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_130,hellaswag_130,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_131,hellaswag_131,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_132,hellaswag_132,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_133,hellaswag_133,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_134,hellaswag_134,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_135,hellaswag_135,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_136,hellaswag_136,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_137,hellaswag_137,0,1,1,1,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_138,hellaswag_138,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_139,hellaswag_139,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_140,hellaswag_140,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_141,hellaswag_141,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_142,hellaswag_142,1,1,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_143,hellaswag_143,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_144,hellaswag_144,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_145,hellaswag_145,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_146,hellaswag_146,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_147,hellaswag_147,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_148,hellaswag_148,1,1,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_149,hellaswag_149,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_150,hellaswag_150,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_151,hellaswag_151,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_152,hellaswag_152,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_153,hellaswag_153,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_154,hellaswag_154,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_155,hellaswag_155,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_156,hellaswag_156,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_157,hellaswag_157,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_158,hellaswag_158,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_159,hellaswag_159,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_160,hellaswag_160,0,1,1,1,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_161,hellaswag_161,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_162,hellaswag_162,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_163,hellaswag_163,1,1,0,0,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_164,hellaswag_164,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_165,hellaswag_165,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_166,hellaswag_166,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_167,hellaswag_167,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_168,hellaswag_168,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_169,hellaswag_169,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_170,hellaswag_170,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_171,hellaswag_171,1,0,1,1,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_172,hellaswag_172,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_173,hellaswag_173,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_174,hellaswag_174,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_175,hellaswag_175,1,1,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_176,hellaswag_176,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_177,hellaswag_177,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_178,hellaswag_178,0,0,0,0,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_179,hellaswag_179,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_180,hellaswag_180,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_181,hellaswag_181,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_182,hellaswag_182,1,1,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_183,hellaswag_183,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_184,hellaswag_184,0,0,0,0,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_185,hellaswag_185,1,1,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_186,hellaswag_186,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_187,hellaswag_187,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_188,hellaswag_188,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_189,hellaswag_189,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_190,hellaswag_190,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_191,hellaswag_191,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_192,hellaswag_192,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_193,hellaswag_193,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_194,hellaswag_194,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_195,hellaswag_195,1,1,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_196,hellaswag_196,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_197,hellaswag_197,1,0,1,1,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_198,hellaswag_198,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_199,hellaswag_199,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_200,hellaswag_200,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_201,hellaswag_201,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_202,hellaswag_202,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_203,hellaswag_203,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_204,hellaswag_204,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_205,hellaswag_205,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_206,hellaswag_206,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_207,hellaswag_207,0,0,0,0,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_208,hellaswag_208,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_209,hellaswag_209,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_210,hellaswag_210,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_211,hellaswag_211,1,1,0,0,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_212,hellaswag_212,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_213,hellaswag_213,0,0,0,0,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_214,hellaswag_214,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_215,hellaswag_215,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_216,hellaswag_216,1,1,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_217,hellaswag_217,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_218,hellaswag_218,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_219,hellaswag_219,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_220,hellaswag_220,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_221,hellaswag_221,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_222,hellaswag_222,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_223,hellaswag_223,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_224,hellaswag_224,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_225,hellaswag_225,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_226,hellaswag_226,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_227,hellaswag_227,1,1,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_228,hellaswag_228,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_229,hellaswag_229,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_230,hellaswag_230,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_231,hellaswag_231,0,1,1,1,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_232,hellaswag_232,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_233,hellaswag_233,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_234,hellaswag_234,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_235,hellaswag_235,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_236,hellaswag_236,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_237,hellaswag_237,0,1,1,1,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_238,hellaswag_238,0,0,0,0,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_239,hellaswag_239,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_240,hellaswag_240,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_241,hellaswag_241,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_242,hellaswag_242,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_243,hellaswag_243,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_244,hellaswag_244,0,0,0,0,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_245,hellaswag_245,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_246,hellaswag_246,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_247,hellaswag_247,0,0,0,0,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_248,hellaswag_248,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_249,hellaswag_249,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_250,hellaswag_250,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_251,hellaswag_251,1,1,0,0,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_252,hellaswag_252,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_253,hellaswag_253,0,1,1,1,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_254,hellaswag_254,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_255,hellaswag_255,0,1,1,1,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_256,hellaswag_256,0,0,0,0,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_257,hellaswag_257,1,0,1,1,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_258,hellaswag_258,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_259,hellaswag_259,1,1,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_260,hellaswag_260,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_261,hellaswag_261,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_262,hellaswag_262,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_263,hellaswag_263,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_264,hellaswag_264,0,1,1,1,0,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_265,hellaswag_265,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_266,hellaswag_266,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_267,hellaswag_267,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_268,hellaswag_268,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_269,hellaswag_269,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_270,hellaswag_270,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_271,hellaswag_271,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_272,hellaswag_272,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_273,hellaswag_273,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_274,hellaswag_274,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_275,hellaswag_275,0,0,0,1,1,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_276,hellaswag_276,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_277,hellaswag_277,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_278,hellaswag_278,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_279,hellaswag_279,0,0,0,1,1,0.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_280,hellaswag_280,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_281,hellaswag_281,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_282,hellaswag_282,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_283,hellaswag_283,0,0,0,0,0,1.0,0.7,commonsense_reasoning
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_060,spec,hellaswag_284,hellaswag_284,0,0,0,0,0,1.0,0.7,commonsense_reasoning
