model_pair,benchmark,condition,cond_type,run,item_id,correct,token_ids,n_tokens,accept_rate,construct,analysis_source,temperature,source_item_id
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_426,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_426
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_427,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_427
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_428,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_428
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_429,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_429
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_430,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_430
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_431,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_431
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_432,0,2014,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_432
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_433,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_433
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_434,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_434
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_435,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_435
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_436,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_436
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_437,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_437
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_438,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_438
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_439,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_439
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_440,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_440
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_441,0,576,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_441
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_442,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_442
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_443,0,576,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_443
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_444,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_444
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_445,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_445
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_446,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_446
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_447,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_447
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_448,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_448
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_449,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_449
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_450,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_450
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_451,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_451
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_452,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_452
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_453,0,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_453
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_454,0,3070,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_454
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_455,0,576,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_455
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_456,0,576,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_456
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_457,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_457
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_458,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_458
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_459,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_459
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_460,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_460
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_461,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_461
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_462,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_462
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_463,0,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_463
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_464,0,576,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_464
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_465,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_465
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_466,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_466
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_467,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_467
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_468,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_468
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_469,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_469
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_470,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_470
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_471,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_471
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_472,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_472
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_473,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_473
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_474,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_474
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_475,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_475
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_476,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_476
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_477,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_477
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_478,0,576,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_478
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_479,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_479
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_480,0,3070,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_480
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_481,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_481
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_482,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_482
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_483,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_483
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_484,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_484
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_485,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_485
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_486,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_486
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_487,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_487
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_488,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_488
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_489,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_489
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_490,0,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_490
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_491,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_491
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_492,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_492
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_493,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_493
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_494,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_494
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_495,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_495
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_496,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_496
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_497,0,2014,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_497
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_498,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_498
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,A,spec,0,hellaswag_499,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_499
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_0,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_0
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_1,1,425,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_1
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_2,0,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_2
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_3,1,356,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_3
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_4,1,425,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_4
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_5,0,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_5
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_6,1,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_6
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_7,0,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_7
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_8,0,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_8
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_9,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_9
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_10,0,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_10
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_11,0,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_11
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_12,0,576,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_12
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_13,1,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_13
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_14,1,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_14
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_15,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_15
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_16,1,356,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_16
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_17,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_17
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_18,0,2014,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_18
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_19,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_19
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_20,0,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_20
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_21,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_21
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_22,0,425,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_22
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_23,0,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_23
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_24,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_24
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_25,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_25
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_26,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_26
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_27,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_27
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_28,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_28
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_29,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_29
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_30,0,2014,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_30
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_31,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_31
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_32,0,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_32
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_33,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_33
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_34,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_34
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_35,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_35
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_36,1,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_36
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_37,0,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_37
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_38,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_38
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_39,1,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_39
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_40,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_40
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_41,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_41
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_42,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_42
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_43,0,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_43
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_44,0,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_44
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_45,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_45
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_46,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_46
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_47,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_47
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_48,1,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_48
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_49,0,2014,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_49
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_50,0,20205,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_50
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_51,1,425,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_51
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_52,1,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_52
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_53,1,425,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_53
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_54,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_54
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_55,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_55
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_56,0,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_56
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_57,1,356,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_57
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_58,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_58
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_59,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_59
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_60,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_60
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_61,1,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_61
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_62,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_62
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_63,1,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_63
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_64,1,422,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_64
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_65,1,356,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_65
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_66,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_66
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_67,0,356,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_67
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_68,1,425,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_68
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_69,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_69
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_70,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_70
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_71,0,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_71
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_72,1,425,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_72
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_73,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_73
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_74,1,425,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_74
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_75,1,362,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_75
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_76,0,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_76
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_77,1,356,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_77
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_78,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_78
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_79,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_79
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_80,0,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_80
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_81,0,356,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_81
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_82,1,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_82
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_83,1,425,1,1.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_83
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_84,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_84
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_85,1,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_85
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_86,1,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_86
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_87,1,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_87
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_88,1,362,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_88
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_89,1,425,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_89
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,B,spec,0,hellaswag_90,1,422,1,0.0,commonsense_reasoning,observed_full_500,0.7,hellaswag_90
