model_pair,benchmark,condition,cond_type,run,item_id,correct,token_ids,n_tokens,accept_rate,construct,analysis_source,temperature
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_146,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_147,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_148,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_149,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_150,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_151,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_152,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_153,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_154,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_155,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_156,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_157,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_158,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_159,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_160,0,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_161,0,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_162,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_163,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_164,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_165,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_166,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_167,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_168,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_169,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_170,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_171,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_172,0,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_173,0,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_174,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_175,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_176,0,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_177,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_178,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_179,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_180,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_181,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_182,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_183,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_184,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_185,1,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_186,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_187,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_188,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_189,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_190,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_191,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_192,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_193,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_194,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_195,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_196,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_197,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_198,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_199,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_200,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_201,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_202,1,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_203,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_204,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_205,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_206,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_207,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_208,0,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_209,0,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_210,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_211,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_212,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_213,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_214,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_215,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_216,0,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_217,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_218,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_219,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_220,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_221,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_222,0,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_223,0,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_224,1,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_225,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_226,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_227,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_228,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_229,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_230,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_231,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_232,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_233,0,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_234,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_235,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_236,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_237,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_238,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_239,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_240,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_241,0,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_242,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_243,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_244,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_245,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_246,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_247,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_248,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_249,1,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_250,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_251,0,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_252,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_253,0,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_254,0,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_255,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_256,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_257,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_258,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_259,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_260,0,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_261,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_262,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_263,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_264,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_265,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_266,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_267,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_268,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_269,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_270,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_271,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_272,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_273,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_274,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_275,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_276,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_277,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_278,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_279,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_280,0,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_281,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_282,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_283,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_284,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_285,0,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_286,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_287,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_288,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_289,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_290,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_291,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_292,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_293,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_294,1,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_295,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_296,0,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_297,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_298,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_299,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_300,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_301,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_302,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_303,1,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_304,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_305,0,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_306,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_307,1,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_308,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_309,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_310,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_311,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_312,0,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_313,1,356,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_314,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_315,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_316,1,362,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_317,1,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_318,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_319,1,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_320,1,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_321,0,422,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_322,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_323,0,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_324,1,362,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_325,1,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_326,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_327,0,425,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_328,1,422,1,1.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_329,0,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_330,0,362,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_331,0,425,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_332,0,356,1,0.0,knowledge_reasoning,observed_full,0.7
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,0,mmlu_333,0,356,1,1.0,knowledge_reasoning,observed_full,0.7
